scenario_id,event_id,timestamp,account,priority,recommended_owner,attack_technique_ids,message
FAILED-SINGLE-0210,4625,13/06/2026 15:28:09,testuser20,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0211,4625,13/06/2026 15:28:36,testuser19,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0212,4625,13/06/2026 15:29:14,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0213,4625,13/06/2026 15:29:59,testuser7,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0214,4625,13/06/2026 15:30:13,testuser10,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0215,4625,13/06/2026 15:30:21,testuser10,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0216,4625,13/06/2026 15:31:02,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0217,4625,13/06/2026 15:31:45,testuser5,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0218,4625,13/06/2026 15:32:27,testuser4,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0219,4625,13/06/2026 15:32:58,testuser15,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0220,4625,13/06/2026 15:33:13,testuser7,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0221,4625,13/06/2026 15:33:18,testuser2,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0222,4625,13/06/2026 15:33:45,testuser11,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0223,4625,13/06/2026 15:34:10,testuser3,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0224,4625,13/06/2026 15:34:34,testuser11,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0225,4625,13/06/2026 15:34:50,testuser10,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0226,4625,13/06/2026 15:35:28,testuser3,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0227,4625,13/06/2026 15:36:02,testuser15,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0228,4625,13/06/2026 15:36:12,testuser12,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0229,4625,13/06/2026 15:36:19,testuser5,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0230,4625,13/06/2026 15:36:42,testuser12,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0231,4625,13/06/2026 15:37:06,testuser10,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0232,4625,13/06/2026 15:37:49,testuser1,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0233,4625,13/06/2026 15:38:32,testuser8,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0234,4625,13/06/2026 15:38:49,testuser20,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0235,4625,13/06/2026 15:39:07,testuser3,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0236,4625,13/06/2026 15:39:39,testuser12,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0237,4625,13/06/2026 15:39:55,testuser1,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0238,4625,13/06/2026 15:40:10,testuser1,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0239,4625,13/06/2026 15:40:36,testuser10,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0240,4625,13/06/2026 15:41:08,testuser15,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0241,4625,13/06/2026 15:41:25,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0242,4625,13/06/2026 15:41:44,testuser2,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0243,4625,13/06/2026 15:42:00,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0244,4625,13/06/2026 15:42:17,testuser16,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0245,4625,13/06/2026 15:42:40,testuser18,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0246,4625,13/06/2026 15:43:01,testuser6,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0247,4625,13/06/2026 15:43:09,testuser7,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0248,4625,13/06/2026 15:43:16,testuser10,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0249,4625,13/06/2026 15:43:55,testuser12,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0250,4625,13/06/2026 15:44:24,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0251,4625,13/06/2026 15:45:06,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0252,4625,13/06/2026 15:45:48,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0253,4625,13/06/2026 15:46:12,testuser2,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0254,4625,13/06/2026 15:46:55,testuser10,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0255,4625,13/06/2026 15:47:06,testuser2,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0256,4625,13/06/2026 15:47:24,testuser11,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0257,4625,13/06/2026 15:47:52,testuser4,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0258,4625,13/06/2026 15:48:30,testuser16,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0259,4625,13/06/2026 15:48:40,testuser18,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0260,4625,13/06/2026 15:49:04,testuser18,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0261,4625,13/06/2026 15:49:42,testuser1,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0262,4625,13/06/2026 15:50:23,testuser4,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0263,4625,13/06/2026 15:51:00,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0264,4625,13/06/2026 15:51:13,testuser12,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0265,4625,13/06/2026 15:51:32,testuser2,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0266,4625,13/06/2026 15:52:09,testuser10,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0267,4625,13/06/2026 15:52:36,testuser12,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0268,4625,13/06/2026 15:53:05,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0269,4625,13/06/2026 15:53:28,testuser6,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0270,4625,13/06/2026 15:53:48,testuser1,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0271,4625,13/06/2026 15:54:28,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0272,4625,13/06/2026 15:54:51,testuser11,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0273,4625,13/06/2026 15:55:20,testuser6,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0274,4625,13/06/2026 15:55:43,testuser5,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0275,4625,13/06/2026 15:56:04,testuser7,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0276,4625,13/06/2026 15:56:15,testuser16,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0277,4625,13/06/2026 15:56:47,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0278,4625,13/06/2026 15:57:27,testuser15,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0279,4625,13/06/2026 15:57:44,testuser12,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0280,4625,13/06/2026 15:57:57,testuser10,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0281,4625,13/06/2026 15:58:27,testuser15,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0282,4625,13/06/2026 15:58:52,testuser11,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0283,4625,13/06/2026 15:59:32,testuser19,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0284,4625,13/06/2026 16:00:06,testuser15,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0285,4625,13/06/2026 16:00:16,testuser12,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0286,4625,13/06/2026 16:00:55,testuser3,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0287,4625,13/06/2026 16:01:00,testuser19,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0288,4625,13/06/2026 16:01:44,testuser15,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0289,4625,13/06/2026 16:01:56,testuser5,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0290,4625,13/06/2026 16:02:32,testuser16,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0291,4625,13/06/2026 16:02:45,testuser9,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0292,4625,13/06/2026 16:03:04,testuser2,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0293,4625,13/06/2026 16:03:36,testuser20,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0294,4625,13/06/2026 16:04:19,testuser12,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0295,4625,13/06/2026 16:04:39,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0296,4625,13/06/2026 16:04:56,testuser8,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0297,4625,13/06/2026 16:05:25,testuser6,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0298,4625,13/06/2026 16:05:46,testuser7,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0299,4625,13/06/2026 16:06:12,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0300,4625,13/06/2026 16:06:50,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0301,4625,13/06/2026 16:07:27,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0302,4625,13/06/2026 16:07:42,testuser4,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0303,4625,13/06/2026 16:07:49,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0304,4625,13/06/2026 16:08:14,testuser4,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0305,4625,13/06/2026 16:08:58,testuser16,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0306,4625,13/06/2026 16:09:11,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0307,4625,13/06/2026 16:09:43,testuser19,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0308,4625,13/06/2026 16:10:26,testuser11,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0309,4625,13/06/2026 16:10:59,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0310,4625,13/06/2026 16:11:09,testuser2,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0311,4625,13/06/2026 16:11:22,testuser18,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0312,4625,13/06/2026 16:11:57,testuser1,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0313,4625,13/06/2026 16:12:35,testuser12,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0314,4625,13/06/2026 16:12:53,testuser19,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0315,4625,13/06/2026 16:13:02,testuser18,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0316,4625,13/06/2026 16:13:11,testuser12,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0317,4625,13/06/2026 16:13:47,testuser16,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0318,4625,13/06/2026 16:14:25,testuser4,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0319,4625,13/06/2026 16:15:02,testuser7,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0320,4625,13/06/2026 16:15:35,testuser16,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0321,4625,13/06/2026 16:16:03,testuser16,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0322,4625,13/06/2026 16:16:10,testuser8,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0323,4625,13/06/2026 16:16:31,testuser7,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0324,4625,13/06/2026 16:17:09,testuser3,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0325,4625,13/06/2026 16:17:37,testuser15,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0326,4625,13/06/2026 16:17:49,testuser7,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0327,4625,13/06/2026 16:18:08,testuser6,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0328,4625,13/06/2026 16:18:52,testuser18,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0329,4625,13/06/2026 16:19:12,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0330,4625,13/06/2026 16:19:18,testuser8,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0331,4625,13/06/2026 16:19:28,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0332,4625,13/06/2026 16:19:44,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0333,4625,13/06/2026 16:19:55,testuser16,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0334,4625,13/06/2026 16:20:13,testuser16,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0335,4625,13/06/2026 16:20:30,testuser2,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0336,4625,13/06/2026 16:21:15,testuser4,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0337,4625,13/06/2026 16:21:41,testuser16,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0338,4625,13/06/2026 16:22:16,testuser6,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0339,4625,13/06/2026 16:22:34,testuser11,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0340,4625,13/06/2026 16:22:49,testuser12,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0341,4625,13/06/2026 16:22:58,testuser18,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0342,4625,13/06/2026 16:23:38,testuser7,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0343,4625,13/06/2026 16:23:43,testuser20,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0344,4625,13/06/2026 16:24:14,testuser15,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0345,4625,13/06/2026 16:24:54,testuser7,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0346,4625,13/06/2026 16:25:04,testuser1,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0347,4625,13/06/2026 16:25:27,testuser6,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0348,4625,13/06/2026 16:25:32,testuser4,P3,SOC / Security Operations,,An account failed to log on.
FAILED-SINGLE-0349,4625,13/06/2026 16:26:00,testuser12,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0000,4625,13/06/2026 16:26:10,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0000,4625,13/06/2026 16:26:12,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0000,4625,13/06/2026 16:26:17,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0000,4624,13/06/2026 16:26:18,testuser13,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0001,4625,13/06/2026 16:26:20,testuser9,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0001,4625,13/06/2026 16:26:21,testuser9,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0001,4625,13/06/2026 16:26:25,testuser9,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0001,4624,13/06/2026 16:26:27,testuser9,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0002,4625,13/06/2026 16:26:29,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0002,4625,13/06/2026 16:26:32,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0002,4625,13/06/2026 16:26:37,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0002,4624,13/06/2026 16:26:42,testuser14,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0003,4625,13/06/2026 16:26:45,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0003,4625,13/06/2026 16:26:47,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0003,4625,13/06/2026 16:26:49,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0003,4624,13/06/2026 16:26:53,testuser13,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0004,4625,13/06/2026 16:26:58,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0004,4625,13/06/2026 16:26:59,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0004,4625,13/06/2026 16:27:01,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0004,4624,13/06/2026 16:27:02,testuser13,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0005,4625,13/06/2026 16:27:07,testuser9,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0005,4625,13/06/2026 16:27:11,testuser9,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0005,4625,13/06/2026 16:27:13,testuser9,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0005,4624,13/06/2026 16:27:18,testuser9,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0006,4625,13/06/2026 16:27:21,testuser18,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0006,4625,13/06/2026 16:27:23,testuser18,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0006,4625,13/06/2026 16:27:25,testuser18,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0006,4624,13/06/2026 16:27:27,testuser18,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0007,4625,13/06/2026 16:27:31,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0007,4625,13/06/2026 16:27:33,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0007,4625,13/06/2026 16:27:34,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0007,4624,13/06/2026 16:27:36,testuser17,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0008,4625,13/06/2026 16:27:37,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0008,4625,13/06/2026 16:27:40,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0008,4625,13/06/2026 16:27:43,testuser13,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0008,4624,13/06/2026 16:27:44,testuser13,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0009,4625,13/06/2026 16:27:45,testuser1,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0009,4625,13/06/2026 16:27:47,testuser1,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0009,4625,13/06/2026 16:27:51,testuser1,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0009,4624,13/06/2026 16:27:55,testuser1,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0010,4625,13/06/2026 16:27:56,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0010,4625,13/06/2026 16:27:59,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0010,4625,13/06/2026 16:28:01,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0010,4624,13/06/2026 16:28:06,testuser17,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0011,4625,13/06/2026 16:28:10,testuser4,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0011,4625,13/06/2026 16:28:15,testuser4,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0011,4625,13/06/2026 16:28:20,testuser4,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0011,4624,13/06/2026 16:28:21,testuser4,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0012,4625,13/06/2026 16:28:25,testuser8,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0012,4625,13/06/2026 16:28:28,testuser8,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0012,4625,13/06/2026 16:28:30,testuser8,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0012,4624,13/06/2026 16:28:32,testuser8,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0013,4625,13/06/2026 16:28:35,testuser18,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0013,4625,13/06/2026 16:28:39,testuser18,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0013,4625,13/06/2026 16:28:41,testuser18,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0013,4624,13/06/2026 16:28:43,testuser18,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0014,4625,13/06/2026 16:28:44,testuser1,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0014,4625,13/06/2026 16:28:48,testuser1,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0014,4625,13/06/2026 16:28:52,testuser1,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0014,4624,13/06/2026 16:28:57,testuser1,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0015,4625,13/06/2026 16:29:00,testuser19,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0015,4625,13/06/2026 16:29:02,testuser19,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0015,4625,13/06/2026 16:29:06,testuser19,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0015,4624,13/06/2026 16:29:08,testuser19,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0016,4625,13/06/2026 16:29:09,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0016,4625,13/06/2026 16:29:10,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0016,4625,13/06/2026 16:29:15,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0016,4624,13/06/2026 16:29:17,testuser14,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0017,4625,13/06/2026 16:29:22,testuser10,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0017,4625,13/06/2026 16:29:26,testuser10,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0017,4625,13/06/2026 16:29:30,testuser10,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0017,4624,13/06/2026 16:29:31,testuser10,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0018,4625,13/06/2026 16:29:33,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0018,4625,13/06/2026 16:29:37,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0018,4625,13/06/2026 16:29:41,testuser17,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0018,4624,13/06/2026 16:29:42,testuser17,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0019,4625,13/06/2026 16:29:43,testuser11,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0019,4625,13/06/2026 16:29:47,testuser11,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0019,4625,13/06/2026 16:29:50,testuser11,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0019,4624,13/06/2026 16:29:53,testuser11,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0020,4625,13/06/2026 16:29:55,testuser2,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0020,4625,13/06/2026 16:29:57,testuser2,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0020,4625,13/06/2026 16:30:01,testuser2,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0020,4624,13/06/2026 16:30:02,testuser2,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0021,4625,13/06/2026 16:30:05,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0021,4625,13/06/2026 16:30:09,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0021,4625,13/06/2026 16:30:10,testuser14,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0021,4624,13/06/2026 16:30:14,testuser14,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0022,4625,13/06/2026 16:30:19,testuser3,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0022,4625,13/06/2026 16:30:20,testuser3,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0022,4625,13/06/2026 16:30:23,testuser3,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0022,4624,13/06/2026 16:30:24,testuser3,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0023,4625,13/06/2026 16:30:29,testuser10,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0023,4625,13/06/2026 16:30:30,testuser10,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0023,4625,13/06/2026 16:30:35,testuser10,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0023,4624,13/06/2026 16:30:36,testuser10,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0024,4625,13/06/2026 16:30:38,testuser3,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0024,4625,13/06/2026 16:30:43,testuser3,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0024,4625,13/06/2026 16:30:46,testuser3,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0024,4624,13/06/2026 16:30:47,testuser3,P4,Infrastructure / Operations,,An account was successfully logged on.
FAILED-BURST-0025,4625,13/06/2026 16:30:52,testuser5,P3,SOC / Security Operations,,An account failed to log on.
FAILED-BURST-0025,4625,13/06/2026 16:30:56,testuser5,P3,SOC / Security Operations,,An account failed to log on.
